产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
194542526,洁玲,380ml,"数量：6*价格：12.75,数量：48*价格：12.64",2025-06-05,1000,0,12.75,0
194542523,洁玲,380ml,"数量：6*价格：12.75,数量：50*价格：12.64",2025-06-05,1000,1,12.75,6
270113428,云圳,380ml,数量：6*价格：12.8,2025-09-30,1998,0,12.8,0
268747564,容易采,380ml,数量：6*价格：12.8,2025-06-21,96,0,12.8,0
268746265,容易采,380ml,数量：6*价格：12.8,2025-06-21,96,0,12.8,0
258490748,东莞康采药业,380ml,数量：6*价格：12.8,2025-08-14,60,0,12.8,0
250470901,佳医合,380ml,数量：17*价格：12.8,2025-05-05,50,0,12.8,0
236543106,洁玲,380ml,数量：6*价格：12.8,2025-06-01,1000,0,12.8,0
217764790,东莞康采药业,380ml,数量：6*价格：12.8,2025-07-04,60,26,12.8,287
196508970,耀都云杉,380ml,"数量：6*价格：12.89,数量：10*价格：12.78",2025-06-21,100,0,12.89,0
211950371,杭州品正生物科技,380ml,数量：6*价格：12.9,2025-03-17,360,1,12.9,10
255894279,要健康,380ml,"数量：6*价格：12.98,数量：10*价格：12.88",2024-12-11,141,0,12.98,0
241860422,要健康,380ml,"数量：6*价格：12.98,数量：10*价格：12.78",2024-12-11,141,2,12.98,16
195149303,诚锐,380ml,"数量：6*价格：12.98,数量：10*价格：12.9",2024-11-12,50,0,12.98,0
194626287,要健康,380ml,"数量：6*价格：12.98,数量：10*价格：12.78",2024-12-11,141,0,12.98,0
225391532,东莞东盈,380ml,"数量：6*价格：12.99,数量：12*价格：12.79,数量：20*价格：12.69",2024-06-22,48,0,12.99,0
208249336,东莞东盈,380ml,"数量：6*价格：12.99,数量：12*价格：12.79,数量：20*价格：12.69",2024-06-22,48,0,12.99,0
195363487,樟树市丰超医疗器械,380ml,数量：10*价格：12.99,2025-03-16,465,0,12.99,0
259694180,江西瀚霆药业,380ml,数量：6*价格：13.0,2025-06-21,999,0,13.0,0
241592863,江西瀚霆药业,380ml,数量：6*价格：13.0,2025-06-21,999,0,13.0,0
262072720,枫怡健康,380ml,数量：20*价格：13.17,2025-03-18,7300,0,13.17,0
265838207,药诚成,380ml,数量：20*价格：13.2,2025-06-12,84,0,13.2,0
262138549,药诚成,380ml,数量：20*价格：13.2,2025-06-12,84,0,13.2,0
217671671,健美堂,380ml,数量：6*价格：13.2,2024-06-12,177,0,13.2,0
194652127,正邦贸易,380ml,数量：6*价格：13.2,2024-06-03,177,0,13.2,0
